X,Y,Z,formation
550289.3105,7820213.73,-9608.639648,Dpoints
552389.3105,7821283.617,-10292.40039,Dpoints
551901.8105,7816966.52,-10034.79981,Dpoints
551576.8105,7819406.617,-10373.29981,Dpoints
550514.3105,7817172.988,-10209.7002,Dpoints
550126.8105,7818411.809,-10385.59961,Dpoints
552351.8105,7818073.949,-10065.5,Dpoints
550101.8105,7820270.039,-9699.240234,Dpoints
549626.8105,7819500.469,-10268.29981,Dpoints
548964.3105,7819087.527,-10435.5,Dpoints
549314.3105,7818974.91,-10376.90039,Dpoints
551864.3105,7818787.207,-10098.90039,Dpoints
549951.8105,7819932.18,-9968.519531,Dpoints
550289.3105,7818111.488,-10388.7002,Dpoints
551176.8105,7820157.418,-10322.40039,Dpoints
552264.3105,7817811.168,-10037.7002,Dpoints
551876.8105,7817848.711,-10058.7002,Dpoints
550001.8105,7817154.219,-10115,Dpoints
549026.8105,7818956.141,-10460,Dpoints
549901.8105,7819387.852,-10168.90039,Dpoints
552451.8105,7818655.82,-10037.79981,Dpoints
551014.3105,7817848.711,-10260.2002,Dpoints
550989.3105,7819350.309,-10134.90039,Dpoints
551114.3105,7820720.52,-10417,Dpoints
552001.8105,7818186.57,-10042.79981,Dpoints
552176.8105,7818730.898,-10011.5,Dpoints
550639.3105,7817698.547,-10139.90039,Dpoints
550651.8105,7820194.961,-9668.30957,Dpoints
552439.3105,7820307.578,-10194.59961,Dpoints
549314.3105,7818937.367,-10349.59961,Dpoints
550626.8105,7818036.41,-10244.29981,Dpoints
552101.8105,7816910.207,-10015.90039,Dpoints
549651.8105,7819218.918,-10200.7002,Dpoints
550714.3105,7817867.48,-10018.40039,Dpoints
551226.8105,7820570.359,-10370.29981,Dpoints
549901.8105,7821321.16,-10467.40039,Dpoints
551164.3105,7820926.988,-10510.79981,Dpoints
550826.8105,7818824.75,-10287.09961,Dpoints
549139.3105,7817773.629,-10124,Dpoints
549726.8105,7818468.117,-10053.90039,Dpoints
550201.8105,7820758.059,-10035.90039,Dpoints
551339.3105,7819162.609,-10314.09961,Dpoints
549814.3105,7819481.699,-10183.79981,Dpoints
549501.8105,7817623.469,-9969.540039,Dpoints
552076.8105,7820063.57,-9694.509766,Dpoints
550426.8105,7821565.168,-10537.7002,Dpoints
548876.8105,7820945.758,-10305,Dpoints
549926.8105,7817604.699,-10356.59961,Dpoints
550926.8105,7818111.488,-10246.2002,Dpoints
551564.3105,7819350.309,-10335.59961,Dpoints
550489.3105,7820945.758,-10178.59961,Dpoints
548876.8105,7820101.109,-10400.2002,Dpoints
549151.8105,7817454.539,-9648.469727,Dpoints
549514.3105,7819200.148,-10359.29981,Dpoints
550401.8105,7817642.238,-10320.90039,Dpoints
550814.3105,7818543.199,-10368.90039,Dpoints
552264.3105,7818599.508,-10015.59961,Dpoints
551751.8105,7816666.199,-10145.2002,Dpoints
550364.3105,7818167.797,-10375,Dpoints
550839.3105,7817679.777,-10120.59961,Dpoints
550839.3105,7818899.828,-10229.29981,Dpoints
551201.8105,7819462.93,-10449.59961,Dpoints
551789.3105,7816684.969,-10143,Dpoints
549551.8105,7821152.23,-10396.59961,Dpoints
551189.3105,7820589.129,-10359.79981,Dpoints
550939.3105,7816835.129,-10276.40039,Dpoints
552439.3105,7817285.609,-9651.169922,Dpoints
550939.3105,7817172.988,-10226.09961,Dpoints
552414.3105,7820119.879,-10128.40039,Dpoints
551389.3105,7820288.809,-10360.5,Dpoints
550189.3105,7818768.438,-10444.40039,Dpoints
552001.8105,7819969.719,-9740.790039,Dpoints
551039.3105,7820251.27,-10272.59961,Dpoints
551214.3105,7819031.219,-10394.2002,Dpoints
550664.3105,7817942.559,-10134.90039,Dpoints
549476.8105,7818599.508,-9963.139648,Dpoints
551264.3105,7820401.43,-10350.90039,Dpoints
550151.8105,7820138.648,-9625.629883,Dpoints
550114.3105,7817661.008,-10364.79981,Dpoints
550914.3105,7820007.258,-10171.29981,Dpoints
550114.3105,7821114.691,-10497.79981,Dpoints
549064.3105,7816722.508,-10514.29981,Dpoints
551439.3105,7817116.68,-10113,Dpoints
549451.8105,7820814.371,-10402.79981,Dpoints
548964.3105,7819143.84,-10429,Dpoints
550864.3105,7818186.57,-10297,Dpoints
550139.3105,7818505.66,-10384.29981,Dpoints
550401.8105,7817698.547,-10317,Dpoints
550901.8105,7817079.141,-10261.79981,Dpoints
551864.3105,7820570.359,-10075.59961,Dpoints
550876.8105,7819125.07,-9953.150391,Dpoints
549576.8105,7819838.328,-10431.79981,Dpoints
549789.3105,7819387.852,-10136.40039,Dpoints
549714.3105,7820589.129,-10386.09961,Dpoints
550076.8105,7821114.691,-10486.79981,Dpoints
549826.8105,7821490.09,-10431.29981,Dpoints
550239.3105,7817923.789,-10385.7002,Dpoints
551326.8105,7819631.859,-10405.2002,Dpoints
552014.3105,7819106.301,-10073.90039,Dpoints
548926.8105,7819181.379,-10421,Dpoints
552439.3105,7817323.148,-9675.450195,Dpoints
551326.8105,7819575.551,-10410.5,Dpoints
550764.3105,7818655.82,-10325.59961,Dpoints
549514.3105,7820251.27,-10420.29981,Dpoints
549664.3105,7817135.449,-10205.79981,Dpoints
548889.3105,7819162.609,-10419.40039,Dpoints
550389.3105,7819556.777,-10091.90039,Dpoints
549551.8105,7817379.461,-9832.519531,Dpoints
548989.3105,7819387.852,-10427.5,Dpoints
550876.8105,7817923.789,-10120.09961,Dpoints
549001.8105,7818730.898,-10468.29981,Dpoints
551551.8105,7821227.309,-10435.09961,Dpoints
549826.8105,7821827.949,-10424.79981,Dpoints
551426.8105,7820232.5,-10321.2002,Dpoints
549926.8105,7816928.98,-10132.59961,Dpoints
550276.8105,7817923.789,-10379,Dpoints
550951.8105,7817079.141,-10249.59961,Dpoints
550989.3105,7819181.379,-10168.2002,Dpoints
550189.3105,7820101.109,-9628.889648,Dpoints
551914.3105,7817548.387,-10065,Dpoints
548951.8105,7817848.711,-10390.90039,Dpoints
549264.3105,7818899.828,-10376.79981,Dpoints
550876.8105,7818899.828,-10286.59961,Dpoints
550651.8105,7819838.328,-10012.59961,Dpoints
550651.8105,7818224.109,-10356.90039,Dpoints
552001.8105,7821321.16,-10503.40039,Dpoints
550076.8105,7819218.918,-10205.2002,Dpoints
552351.8105,7821790.41,-10122.29981,Dpoints
550939.3105,7821077.148,-10558.2002,Dpoints
550089.3105,7816891.438,-9962.080078,Dpoints
552164.3105,7817116.68,-9959.519531,Dpoints
550214.3105,7821114.691,-10478.2002,Dpoints
552276.8105,7821152.23,-10482.7002,Dpoints
549901.8105,7821677.789,-10437.09961,Dpoints
552351.8105,7820495.281,-10276.29981,Dpoints
551414.3105,7817248.07,-10110.7002,Dpoints
550201.8105,7820476.508,-9699.320313,Dpoints
551401.8105,7819669.398,-10470.7002,Dpoints
551576.8105,7816816.359,-10139.5,Dpoints
549776.8105,7819706.938,-10394.09961,Dpoints
550764.3105,7821827.949,-10558.79981,Dpoints
551764.3105,7817773.629,-10079.79981,Dpoints
549939.3105,7819106.301,-10308.79981,Dpoints
552201.8105,7821640.25,-10269.79981,Dpoints
548964.3105,7818993.68,-10447.09961,Dpoints
550064.3105,7817473.309,-10299.29981,Dpoints
550364.3105,7820082.34,-9658.55957,Dpoints
549814.3105,7819331.539,-10120.29981,Dpoints
550251.8105,7820476.508,-9683.780273,Dpoints
549951.8105,7819012.449,-10298.59961,Dpoints
552039.3105,7817811.168,-10058.79981,Dpoints
550351.8105,7820532.82,-9717.349609,Dpoints
551014.3105,7820626.668,-10331.29981,Dpoints
550089.3105,7817829.938,-10394.09961,Dpoints
549926.8105,7819350.309,-10184.5,Dpoints
551576.8105,7820176.188,-10074.5,Dpoints
551051.8105,7820495.281,-10292.59961,Dpoints
551151.8105,7819481.699,-10427.40039,Dpoints
549901.8105,7820570.359,-10182.79981,Dpoints
552089.3105,7821152.23,-10541.59961,Dpoints
550076.8105,7817867.48,-10394.90039,Dpoints
549314.3105,7818561.969,-10248.59961,Dpoints
551814.3105,7817942.559,-10076.90039,Dpoints
551151.8105,7819688.168,-10421.5,Dpoints
551801.8105,7820589.129,-10138.79981,Dpoints
551401.8105,7816928.98,-10119.2002,Dpoints
550251.8105,7820082.34,-9650.450195,Dpoints
550739.3105,7817961.328,-10102.40039,Dpoints
549514.3105,7817323.148,-9801.620117,Dpoints
550201.8105,7817454.539,-10291.59961,Dpoints
550964.3105,7817548.387,-10221.79981,Dpoints
552401.8105,7818712.129,-10024.40039,Dpoints
550614.3105,7817980.098,-10208,Dpoints
549976.8105,7821152.23,-10477.90039,Dpoints
550151.8105,7820345.121,-9690.929688,Dpoints
551926.8105,7819669.398,-10216.29981,Dpoints
551051.8105,7816985.289,-10240.09961,Dpoints
551664.3105,7817135.449,-10107,Dpoints
551776.8105,7816947.75,-10073.40039,Dpoints
550526.8105,7817529.617,-10280.59961,Dpoints
551776.8105,7817398.227,-10067.79981,Dpoints
550851.8105,7821565.168,-10569.59961,Dpoints
550189.3105,7821734.102,-10488,Dpoints
550014.3105,7821846.719,-10454.40039,Dpoints
551139.3105,7821171,-10536,Dpoints
549889.3105,7817848.711,-10400.40039,Dpoints
552301.8105,7821659.02,-10228.40039,Dpoints
549326.8105,7820983.297,-10370.2002,Dpoints
552126.8105,7821171,-10533.29981,Dpoints
549964.3105,7820889.449,-10432.29981,Dpoints
551526.8105,7816910.207,-10129.59961,Dpoints
551289.3105,7820645.438,-10407.09961,Dpoints
551714.3105,7817379.461,-10061.2002,Dpoints
550264.3105,7817717.32,-10353.5,Dpoints
551839.3105,7817060.367,-10033.90039,Dpoints
549514.3105,7818674.59,-9891.55957,Dpoints
551264.3105,7821171,-10500.29981,Dpoints
549576.8105,7821058.379,-10405.90039,Dpoints
550351.8105,7821846.719,-10513.59961,Dpoints
551201.8105,7819519.238,-10453.29981,Dpoints
551276.8105,7819613.09,-10409.09961,Dpoints
549339.3105,7818130.258,-10468.29981,Dpoints
552201.8105,7821133.457,-10521,Dpoints
550126.8105,7817492.078,-10323.7002,Dpoints
550389.3105,7817961.328,-10339.2002,Dpoints
551926.8105,7819143.84,-10213.29981,Dpoints
552001.8105,7821283.617,-10516.40039,Dpoints
552101.8105,7819913.41,-9896.599609,Dpoints
550776.8105,7821471.32,-10598,Dpoints
551226.8105,7820232.5,-10335,Dpoints
551964.3105,7816647.43,-10034.90039,Dpoints
552314.3105,7818486.891,-10033.5,Dpoints
552364.3105,7820983.297,-10471,Dpoints
551601.8105,7817285.609,-10068.2002,Dpoints
551251.8105,7820758.059,-10447.79981,Dpoints
552439.3105,7817604.699,-9863.55957,Dpoints
550051.8105,7817736.09,-10385.2002,Dpoints
550189.3105,7821527.629,-10486.59961,Dpoints
550876.8105,7816816.359,-10280.59961,Dpoints
549939.3105,7817079.141,-10155.90039,Dpoints
551889.3105,7817473.309,-10068.59961,Dpoints
551126.8105,7819594.32,-10436.2002,Dpoints
552026.8105,7818149.027,-10048.29981,Dpoints
550801.8105,7820363.887,-9822.790039,Dpoints
552164.3105,7818280.418,-10038.59961,Dpoints
551339.3105,7817022.828,-10114.2002,Dpoints
551139.3105,7821734.102,-10507.7002,Dpoints
549364.3105,7817323.148,-9599.349609,Dpoints
550164.3105,7820926.988,-10368.5,Dpoints
552201.8105,7821565.168,-10320.79981,Dpoints
551401.8105,7820476.508,-10404.79981,Dpoints
549839.3105,7819538.008,-10209.79981,Dpoints
552114.3105,7821039.609,-10551.29981,Dpoints
548901.8105,7819594.32,-10419.29981,Dpoints
551451.8105,7816891.438,-10123.79981,Dpoints
552214.3105,7816703.738,-9972.200195,Dpoints
551626.8105,7821114.691,-10458.09961,Dpoints
551664.3105,7821283.617,-10472.59961,Dpoints
549789.3105,7819312.77,-10121.59961,Dpoints
551501.8105,7816928.98,-10126.79981,Dpoints
551301.8105,7820682.98,-10417.09961,Dpoints
549401.8105,7819312.77,-10400.90039,Dpoints
551226.8105,7820270.039,-10331.7002,Dpoints
551776.8105,7821152.23,-10498.79981,Dpoints
552439.3105,7817623.469,-9872.570313,Dpoints
549801.8105,7819538.008,-10210.59961,Dpoints
551651.8105,7820795.598,-10555.2002,Dpoints
551776.8105,7821189.77,-10500.90039,Dpoints
550876.8105,7819669.398,-10266.59961,Dpoints
551839.3105,7817116.68,-10034.40039,Dpoints
549964.3105,7821809.18,-10453.7002,Dpoints
550226.8105,7819031.219,-10046.7002,Dpoints
550326.8105,7817905.02,-10362,Dpoints
551539.3105,7821189.77,-10428.09961,Dpoints
549839.3105,7817792.398,-10384.29981,Dpoints
550851.8105,7821302.391,-10631.90039,Dpoints
552064.3105,7816778.816,-10022.7002,Dpoints
550864.3105,7819631.859,-10250,Dpoints
550501.8105,7818092.719,-10324.59961,Dpoints
550764.3105,7820232.5,-9809.639648,Dpoints
550101.8105,7821433.781,-10477.09961,Dpoints
549264.3105,7820833.141,-10371.5,Dpoints
550676.8105,7821208.539,-10539,Dpoints
551976.8105,7816891.438,-10036.09961,Dpoints
552301.8105,7818543.199,-10026.29981,Dpoints
551839.3105,7817154.219,-10037.29981,Dpoints
551639.3105,7816778.816,-10145.5,Dpoints
549964.3105,7821546.398,-10448.79981,Dpoints
550414.3105,7821640.25,-10538.2002,Dpoints
551751.8105,7817736.09,-10089.2002,Dpoints
552451.8105,7816966.52,-9608.580078,Dpoints
551489.3105,7817492.078,-10047.7002,Dpoints
550189.3105,7819819.559,-10040,Dpoints
549939.3105,7821827.949,-10445.5,Dpoints
552389.3105,7821659.02,-10204.40039,Dpoints
549039.3105,7818167.797,-10435.2002,Dpoints
550376.8105,7821415.008,-10532.09961,Dpoints
550989.3105,7820983.297,-10537.09961,Dpoints
551901.8105,7816647.43,-10081.59961,Dpoints
552064.3105,7821659.02,-10271.7002,Dpoints
550264.3105,7818993.68,-10009.90039,Dpoints
549526.8105,7817454.539,-9804.299805,Dpoints
551639.3105,7816816.359,-10143.59961,Dpoints
550614.3105,7821152.23,-10450.29981,Dpoints
549951.8105,7821771.641,-10447.40039,Dpoints
551789.3105,7821302.391,-10495.90039,Dpoints
551664.3105,7817210.527,-10076.59961,Dpoints
550326.8105,7817942.559,-10367.2002,Dpoints
551751.8105,7817604.699,-10099.09961,Dpoints
551726.8105,7817473.309,-10068.09961,Dpoints
550976.8105,7817980.098,-10248.7002,Dpoints
549289.3105,7819031.219,-10427.79981,Dpoints
551814.3105,7818261.648,-10075.7002,Dpoints
550339.3105,7820119.879,-9644.879883,Dpoints
552151.8105,7821546.398,-10359.40039,Dpoints
552376.8105,7819969.719,-10098.7002,Dpoints
551239.3105,7817942.559,-10313.5,Dpoints
549814.3105,7817379.461,-10334.7002,Dpoints
552026.8105,7818036.41,-10065.2002,Dpoints
551426.8105,7817435.77,-10062.5,Dpoints
550851.8105,7821283.617,-10626.79981,Dpoints
551576.8105,7816722.508,-10140.90039,Dpoints
550964.3105,7819950.949,-10227.09961,Dpoints
551276.8105,7819706.938,-10409.29981,Dpoints
551101.8105,7817022.828,-10208.59961,Dpoints
551751.8105,7821583.941,-10376.79981,Dpoints
549176.8105,7817623.469,-9865.400391,Dpoints
552064.3105,7816760.051,-10024.29981,Dpoints
551914.3105,7821827.949,-9868.719727,Dpoints
550039.3105,7817773.629,-10391,Dpoints
552414.3105,7820514.051,-10317.79981,Dpoints
551576.8105,7819125.07,-10287.09961,Dpoints
550914.3105,7819819.559,-10208.29981,Dpoints
550651.8105,7817454.539,-10265,Dpoints
549901.8105,7819500.469,-10202.79981,Dpoints
551789.3105,7820495.281,-9971.599609,Dpoints
551176.8105,7820082.34,-10327.29981,Dpoints
551764.3105,7819031.219,-10269.2002,Dpoints
551964.3105,7820776.828,-10552,Dpoints
550876.8105,7817304.379,-10263.5,Dpoints
550501.8105,7818149.027,-10344.90039,Dpoints
552439.3105,7817492.078,-9803.450195,Dpoints
550189.3105,7821490.09,-10488.90039,Dpoints
550314.3105,7821189.77,-10502,Dpoints
552101.8105,7821771.641,-10057.5,Dpoints
550251.8105,7821227.309,-10510.29981,Dpoints
550226.8105,7819444.16,-10043.90039,Dpoints
551401.8105,7819087.527,-10231.29981,Dpoints
551326.8105,7818843.52,-10376.7002,Dpoints
551964.3105,7817585.93,-10041.5,Dpoints
551376.8105,7817510.848,-10048.2002,Dpoints
551014.3105,7816891.438,-10267.40039,Dpoints
551626.8105,7816647.43,-10143.09961,Dpoints
550064.3105,7821752.867,-10464.2002,Dpoints
549101.8105,7819125.07,-10447.7002,Dpoints
550301.8105,7821508.859,-10516.79981,Dpoints
549276.8105,7820870.68,-10371.29981,Dpoints
551151.8105,7819913.41,-10361.7002,Dpoints
552151.8105,7817060.367,-9973.450195,Dpoints
552414.3105,7817736.09,-9938.570313,Dpoints
549964.3105,7820457.738,-9940.160156,Dpoints
552264.3105,7820307.578,-9963.530273,Dpoints
549976.8105,7820007.258,-9856.610352,Dpoints
549476.8105,7820101.109,-10407.29981,Dpoints
549576.8105,7819256.457,-10244.5,Dpoints
550401.8105,7821490.09,-10535.7002,Dpoints
550826.8105,7821583.941,-10570.5,Dpoints
550614.3105,7821227.309,-10532.2002,Dpoints
549451.8105,7818111.488,-10415.40039,Dpoints
548976.8105,7818693.359,-10467.5,Dpoints
552376.8105,7821339.93,-10276.5,Dpoints
548889.3105,7818224.109,-10405,Dpoints
549514.3105,7819969.719,-10411,Dpoints
550076.8105,7820119.879,-9681.44043,Dpoints
551151.8105,7821602.711,-10490.2002,Dpoints
551476.8105,7817792.398,-10109.09961,Dpoints
551951.8105,7816872.668,-10036.59961,Dpoints
550976.8105,7816928.98,-10266,Dpoints
551551.8105,7819688.168,-10412.29981,Dpoints
551489.3105,7816760.051,-10134.5,Dpoints
550514.3105,7818374.27,-10369.29981,Dpoints
552351.8105,7818543.199,-10034.79981,Dpoints
551026.8105,7817229.301,-10170.09961,Dpoints
549551.8105,7820908.219,-10416,Dpoints
549226.8105,7821677.789,-10360.2002,Dpoints
549764.3105,7820626.668,-10377.40039,Dpoints
550076.8105,7821790.41,-10465.90039,Dpoints
551214.3105,7820326.348,-10322.40039,Dpoints
548889.3105,7817379.461,-10017.59961,Dpoints
551014.3105,7816760.051,-10279.29981,Dpoints
551651.8105,7816741.277,-10146.7002,Dpoints
549951.8105,7821583.941,-10446,Dpoints
551114.3105,7820157.418,-10283.90039,Dpoints
551901.8105,7821246.078,-10522.79981,Dpoints
550914.3105,7821189.77,-10599.7002,Dpoints
551101.8105,7821377.469,-10545.59961,Dpoints
549189.3105,7818862.289,-10420.29981,Dpoints
550101.8105,7821339.93,-10487.79981,Dpoints
551126.8105,7816760.051,-10275.09961,Dpoints
550051.8105,7819312.77,-10204.59961,Dpoints
550289.3105,7820063.57,-9679.349609,Dpoints
551876.8105,7818205.34,-10052.79981,Dpoints
550076.8105,7821546.398,-10460.2002,Dpoints
551539.3105,7818993.68,-10259.79981,Dpoints
548951.8105,7818393.039,-10415.7002,Dpoints
551751.8105,7817698.547,-10098.29981,Dpoints
549114.3105,7817698.547,-10016.79981,Dpoints
550926.8105,7820964.531,-10481.2002,Dpoints
551051.8105,7819218.918,-10258.5,Dpoints
551389.3105,7819444.16,-10435.5,Dpoints
549789.3105,7819838.328,-10242.09961,Dpoints
551339.3105,7821602.711,-10443.59961,Dpoints
551851.8105,7816666.199,-10129.09961,Dpoints
549889.3105,7819575.551,-10245.40039,Dpoints
551489.3105,7817454.539,-10062.5,Dpoints
551026.8105,7818805.98,-10340,Dpoints
550201.8105,7821396.238,-10500.2002,Dpoints
549626.8105,7819800.789,-10419.09961,Dpoints
548926.8105,7818055.18,-10414.7002,Dpoints
550114.3105,7820964.531,-10416.09961,Dpoints
552351.8105,7821677.789,-10206.79981,Dpoints
550139.3105,7821433.781,-10484.5,Dpoints
551901.8105,7818317.957,-10014.90039,Dpoints
549776.8105,7817191.758,-10278.7002,Dpoints
552151.8105,7816947.75,-9987.530273,Dpoints
551114.3105,7819125.07,-10362.09961,Dpoints
551851.8105,7817548.387,-10073.59961,Dpoints
552051.8105,7817154.219,-10016.7002,Dpoints
551789.3105,7817248.07,-10050.79981,Dpoints
549689.3105,7817867.48,-10357.40039,Dpoints
552114.3105,7817961.328,-10066.2002,Dpoints
550726.8105,7821339.93,-10586.7002,Dpoints
551776.8105,7821077.148,-10500.29981,Dpoints
551839.3105,7821020.84,-10529.79981,Dpoints
550351.8105,7821396.238,-10526.7002,Dpoints
550001.8105,7816966.52,-10023,Dpoints
551126.8105,7817341.918,-10160.2002,Dpoints
551764.3105,7820213.73,-9664.620117,Dpoints
550414.3105,7817792.398,-10302.7002,Dpoints
552039.3105,7816985.289,-10029.09961,Dpoints
552089.3105,7820758.059,-10515.29981,Dpoints
551401.8105,7819594.32,-10460.59961,Dpoints
550426.8105,7820814.371,-9884.900391,Dpoints
551001.8105,7821020.84,-10555.59961,Dpoints
550076.8105,7817623.469,-10357.7002,Dpoints
551276.8105,7819669.398,-10408,Dpoints
551701.8105,7821734.102,-10119.5,Dpoints
549851.8105,7817905.02,-10402.09961,Dpoints
549089.3105,7818055.18,-10451.29981,Dpoints
550164.3105,7818055.18,-10408.2002,Dpoints
551476.8105,7819894.641,-10322.29981,Dpoints
549126.8105,7818843.52,-10447.40039,Dpoints
550151.8105,7821283.617,-10504.29981,Dpoints
550289.3105,7816666.199,-10365.29981,Dpoints
551601.8105,7817510.848,-10071.90039,Dpoints
551201.8105,7821358.699,-10488.79981,Dpoints
550614.3105,7821246.078,-10546.7002,Dpoints
550389.3105,7820532.82,-9721.519531,Dpoints
550976.8105,7821790.41,-10550.40039,Dpoints
552051.8105,7820983.297,-10560.90039,Dpoints
549064.3105,7818843.52,-10462.7002,Dpoints
551264.3105,7821020.84,-10495.5,Dpoints
551489.3105,7820101.109,-10237.2002,Dpoints
552089.3105,7817060.367,-10008.40039,Dpoints
551039.3105,7817022.828,-10226.7002,Dpoints
549701.8105,7821095.918,-10424.29981,Dpoints
551326.8105,7821152.23,-10490.90039,Dpoints
549739.3105,7819444.16,-10172.7002,Dpoints
552289.3105,7817229.301,-9831.179688,Dpoints
550764.3105,7821715.328,-10560.40039,Dpoints
550914.3105,7817961.328,-10179.79981,Dpoints
550176.8105,7819387.852,-10081.09961,Dpoints
552164.3105,7816835.129,-9992.230469,Dpoints
550339.3105,7821114.691,-10462,Dpoints
549789.3105,7817792.398,-10367.79981,Dpoints
551089.3105,7821846.719,-10532.29981,Dpoints
550801.8105,7819857.098,-10075.40039,Dpoints
550614.3105,7820701.75,-9781.540039,Dpoints
550514.3105,7817473.309,-10279.09961,Dpoints
551726.8105,7817210.527,-10069.79981,Dpoints
551889.3105,7821002.07,-10545.79981,Dpoints
550126.8105,7821659.02,-10468.79981,Dpoints
549089.3105,7817717.32,-10070,Dpoints
549689.3105,7818693.359,-9736.339844,Dpoints
550926.8105,7821771.641,-10563.40039,Dpoints
548901.8105,7817435.77,-10014.09961,Dpoints
551789.3105,7819369.078,-10252.40039,Dpoints
550864.3105,7819500.469,-10038.59961,Dpoints
551689.3105,7820044.801,-9804.769531,Dpoints
551464.3105,7817191.758,-10113.09961,Dpoints
549176.8105,7817567.16,-9761.830078,Dpoints
551664.3105,7817454.539,-10060.90039,Dpoints
552289.3105,7820795.598,-10505.2002,Dpoints
551576.8105,7820983.297,-10463.79981,Dpoints
550189.3105,7819613.09,-10183.90039,Dpoints
550389.3105,7818486.891,-10336.40039,Dpoints
550189.3105,7817492.078,-10323.7002,Dpoints
549726.8105,7817717.32,-10313,Dpoints
551889.3105,7820119.879,-9552.120117,Dpoints
549314.3105,7821095.918,-10361.29981,Dpoints
552289.3105,7818355.5,-10039.5,Dpoints
549564.3105,7820476.508,-10425.5,Dpoints
551826.8105,7818618.281,-10036.2002,Dpoints
551614.3105,7818768.438,-10306.59961,Dpoints
551326.8105,7818974.91,-10302,Dpoints
551164.3105,7821302.391,-10518.7002,Dpoints
551276.8105,7820270.039,-10360.29981,Dpoints
550864.3105,7819012.449,-10071.40039,Dpoints
551339.3105,7817097.91,-10111,Dpoints
551439.3105,7821189.77,-10454.2002,Dpoints
551151.8105,7819838.328,-10380,Dpoints
549339.3105,7817435.77,-9591.799805,Dpoints
550401.8105,7821809.18,-10520.40039,Dpoints
550201.8105,7821264.848,-10510.90039,Dpoints
549964.3105,7817867.48,-10403.40039,Dpoints
552039.3105,7817679.777,-10052.79981,Dpoints
552314.3105,7820532.82,-10261.5,Dpoints
549914.3105,7821264.848,-10470.79981,Dpoints
549739.3105,7819500.469,-10208.29981,Dpoints
552264.3105,7816760.051,-9914.25,Dpoints
551539.3105,7817210.527,-10092.59961,Dpoints
549876.8105,7821809.18,-10435.40039,Dpoints
551026.8105,7817454.539,-10220.40039,Dpoints
549551.8105,7819688.168,-10462.79981,Dpoints
551539.3105,7821058.379,-10438.29981,Dpoints
549501.8105,7818524.43,-9984.540039,Dpoints
551401.8105,7819725.711,-10461.2002,Dpoints
551864.3105,7819143.84,-10247.40039,Dpoints
551601.8105,7817229.301,-10077.59961,Dpoints
551226.8105,7820476.508,-10342.59961,Dpoints
551514.3105,7819988.488,-10236.09961,Dpoints
551101.8105,7819575.551,-10418.59961,Dpoints
549901.8105,7817998.871,-10417.29981,Dpoints
550251.8105,7816797.59,-9974.639648,Dpoints
551739.3105,7819218.918,-10270.29981,Dpoints
551276.8105,7821677.789,-10432.29981,Dpoints
550614.3105,7821602.711,-10567.79981,Dpoints
551964.3105,7817229.301,-10040.29981,Dpoints
550814.3105,7818317.957,-10367.40039,Dpoints
551051.8105,7821339.93,-10577,Dpoints
550451.8105,7821264.848,-10527,Dpoints
551564.3105,7817679.777,-10102.09961,Dpoints
549139.3105,7818674.59,-10419.59961,Dpoints
549839.3105,7817510.848,-10310.40039,Dpoints
550839.3105,7818224.109,-10330.59961,Dpoints
550951.8105,7820007.258,-10208,Dpoints
551214.3105,7821677.789,-10466.90039,Dpoints
552139.3105,7817623.469,-10041.09961,Dpoints
551151.8105,7821583.941,-10488.90039,Dpoints
551476.8105,7820589.129,-10463.5,Dpoints
551776.8105,7817097.91,-10054.29981,Dpoints
550339.3105,7817642.238,-10338,Dpoints
551626.8105,7821133.457,-10457.29981,Dpoints
551314.3105,7817398.227,-10082.29981,Dpoints
552239.3105,7819988.488,-9985.580078,Dpoints
551439.3105,7817510.848,-10055.40039,Dpoints
550464.3105,7820514.051,-9721.75,Dpoints
550501.8105,7818055.18,-10307.2002,Dpoints
548889.3105,7819444.16,-10401,Dpoints
550126.8105,7821058.379,-10474,Dpoints
551264.3105,7821302.391,-10483.59961,Dpoints
550601.8105,7816947.75,-10268.29981,Dpoints
550226.8105,7820345.121,-9641.160156,Dpoints
551889.3105,7817360.688,-10058.90039,Dpoints
551051.8105,7821114.691,-10577.29981,Dpoints
549101.8105,7818712.129,-10440.59961,Dpoints
549789.3105,7818430.578,-10128.59961,Dpoints
551926.8105,7817773.629,-10050,Dpoints
550189.3105,7821602.711,-10484.09961,Dpoints
551939.3105,7819744.48,-10134.59961,Dpoints
549251.8105,7821133.457,-10351.40039,Dpoints
551714.3105,7821189.77,-10483.7002,Dpoints
550676.8105,7817642.238,-10165.90039,Dpoints
551014.3105,7820645.438,-10342.40039,Dpoints
551664.3105,7817266.84,-10059,Dpoints
551926.8105,7817698.547,-10054.40039,Dpoints
550689.3105,7819688.168,-10075.90039,Dpoints
551739.3105,7819162.609,-10271.40039,Dpoints
549876.8105,7821490.09,-10440.40039,Dpoints
550964.3105,7820851.91,-10439.29981,Dpoints
551276.8105,7820345.121,-10357.29981,Dpoints
551301.8105,7819087.527,-10326.40039,Dpoints
549576.8105,7821715.328,-10388,Dpoints
549851.8105,7817585.93,-10331,Dpoints
551851.8105,7817698.547,-10071.90039,Dpoints
550126.8105,7821715.328,-10472.7002,Dpoints
551676.8105,7819462.93,-10358.2002,Dpoints
